"","vle_material_id","module_id","presentation_id","vle_resource_type"
"3034",773128,"DDD","2014B","subpage"
"3035",772735,"DDD","2014B","forumng"
"3036",773323,"DDD","2014B","resource"
"3037",773161,"DDD","2014B","subpage"
"3038",773021,"DDD","2014B","subpage"
"3039",773356,"DDD","2014B","resource"
"3040",773193,"DDD","2014B","subpage"
"3041",773399,"DDD","2014B","resource"
"3042",773062,"DDD","2014B","subpage"
"3043",773259,"DDD","2014B","resource"
"3044",773433,"DDD","2014B","url"
"3045",773095,"DDD","2014B","subpage"
"3046",773291,"DDD","2014B","resource"
"3047",773125,"DDD","2014B","subpage"
"3048",772729,"DDD","2014B","forumng"
"3049",773320,"DDD","2014B","resource"
"3050",773157,"DDD","2014B","subpage"
"3051",773018,"DDD","2014B","subpage"
"3052",773353,"DDD","2014B","resource"
"3053",773190,"DDD","2014B","subpage"
"3054",773396,"DDD","2014B","resource"
"3055",773059,"DDD","2014B","subpage"
"3056",773256,"DDD","2014B","resource"
"3057",773430,"DDD","2014B","url"
"3058",773091,"DDD","2014B","subpage"
"3059",773288,"DDD","2014B","resource"
"3060",773467,"DDD","2014B","url"
"3061",773122,"DDD","2014B","subpage"
"3062",772725,"DDD","2014B","glossary"
"3063",773317,"DDD","2014B","resource"
"3064",773154,"DDD","2014B","subpage"
"3065",773015,"DDD","2014B","subpage"
"3066",773350,"DDD","2014B","resource"
"3067",773187,"DDD","2014B","subpage"
"3068",773391,"DDD","2014B","resource"
"3069",773056,"DDD","2014B","subpage"
"3070",773251,"DDD","2014B","resource"
"3071",773427,"DDD","2014B","url"
"3072",773088,"DDD","2014B","subpage"
"3073",773285,"DDD","2014B","resource"
"3074",773463,"DDD","2014B","url"
"3075",773119,"DDD","2014B","subpage"
"3076",772703,"DDD","2014B","externalquiz"
"3077",773314,"DDD","2014B","resource"
"3078",773151,"DDD","2014B","subpage"
"3079",773012,"DDD","2014B","subpage"
"3080",773346,"DDD","2014B","resource"
"3081",773184,"DDD","2014B","subpage"
"3082",773388,"DDD","2014B","resource"
"3083",773053,"DDD","2014B","subpage"
"3084",773246,"DDD","2014B","resource"
"3085",773423,"DDD","2014B","oucollaborate"
"3086",773085,"DDD","2014B","subpage"
"3087",773282,"DDD","2014B","resource"
"3088",773460,"DDD","2014B","url"
"3089",773116,"DDD","2014B","subpage"
"3090",772700,"DDD","2014B","externalquiz"
"3091",773311,"DDD","2014B","resource"
"3092",773148,"DDD","2014B","subpage"
"3093",773009,"DDD","2014B","subpage"
"3094",773343,"DDD","2014B","resource"
"3095",773181,"DDD","2014B","subpage"
"3096",773385,"DDD","2014B","resource"
"3097",773049,"DDD","2014B","subpage"
"3098",773242,"DDD","2014B","resource"
"3099",773420,"DDD","2014B","resource"
"3100",773082,"DDD","2014B","subpage"
"3101",773279,"DDD","2014B","resource"
"3102",773457,"DDD","2014B","url"
"3103",773308,"DDD","2014B","resource"
"3104",773145,"DDD","2014B","subpage"
"3105",773001,"DDD","2014B","oucontent"
"3106",773340,"DDD","2014B","resource"
"3107",773178,"DDD","2014B","subpage"
"3108",773382,"DDD","2014B","resource"
"3109",773046,"DDD","2014B","subpage"
"3110",773239,"DDD","2014B","resource"
"3111",773417,"DDD","2014B","resource"
"3112",773079,"DDD","2014B","subpage"
"3113",773276,"DDD","2014B","resource"
"3114",773453,"DDD","2014B","url"
"3115",773113,"DDD","2014B","subpage"
"3116",773305,"DDD","2014B","resource"
"3117",773142,"DDD","2014B","subpage"
"3118",772997,"DDD","2014B","oucontent"
"3119",773337,"DDD","2014B","resource"
"3120",773175,"DDD","2014B","subpage"
"3121",773371,"DDD","2014B","resource"
"3122",773377,"DDD","2014B","resource"
"3123",773043,"DDD","2014B","subpage"
"3124",773236,"DDD","2014B","resource"
"3125",773414,"DDD","2014B","resource"
"3126",773076,"DDD","2014B","subpage"
"3127",773273,"DDD","2014B","resource"
"3128",773449,"DDD","2014B","url"
"3129",773110,"DDD","2014B","subpage"
"3130",773139,"DDD","2014B","subpage"
"3131",772993,"DDD","2014B","oucontent"
"3132",773334,"DDD","2014B","resource"
"3133",773172,"DDD","2014B","subpage"
"3134",773032,"DDD","2014B","subpage"
"3135",773367,"DDD","2014B","resource"
"3136",773374,"DDD","2014B","resource"
"3137",773040,"DDD","2014B","subpage"
"3138",773204,"DDD","2014B","subpage"
"3139",773411,"DDD","2014B","resource"
"3140",773073,"DDD","2014B","subpage"
"3141",773270,"DDD","2014B","resource"
"3142",773446,"DDD","2014B","url"
"3143",773106,"DDD","2014B","subpage"
"3144",773302,"DDD","2014B","resource"
"3145",936659,"DDD","2014B","resource"
"3146",773136,"DDD","2014B","subpage"
"3147",772990,"DDD","2014B","oucontent"
"3148",773331,"DDD","2014B","resource"
"3149",773169,"DDD","2014B","subpage"
"3150",773029,"DDD","2014B","subpage"
"3151",773364,"DDD","2014B","resource"
"3152",773037,"DDD","2014B","subpage"
"3153",773201,"DDD","2014B","subpage"
"3154",773408,"DDD","2014B","resource"
"3155",773070,"DDD","2014B","subpage"
"3156",773267,"DDD","2014B","resource"
"3157",773443,"DDD","2014B","url"
"3158",773103,"DDD","2014B","subpage"
"3159",773299,"DDD","2014B","resource"
"3160",924210,"DDD","2014B","forumng"
"3161",773133,"DDD","2014B","subpage"
"3162",772987,"DDD","2014B","oucontent"
"3163",773328,"DDD","2014B","resource"
"3164",773166,"DDD","2014B","subpage"
"3165",773026,"DDD","2014B","subpage"
"3166",773361,"DDD","2014B","resource"
"3167",773034,"DDD","2014B","subpage"
"3168",773198,"DDD","2014B","subpage"
"3169",773405,"DDD","2014B","resource"
"3170",773067,"DDD","2014B","subpage"
"3171",773264,"DDD","2014B","resource"
"3172",773438,"DDD","2014B","url"
"3173",773100,"DDD","2014B","subpage"
"3174",773296,"DDD","2014B","resource"
"3175",773472,"DDD","2014B","url"
"3176",773130,"DDD","2014B","subpage"
"3177",772737,"DDD","2014B","forumng"
"3178",773325,"DDD","2014B","resource"
"3179",773163,"DDD","2014B","subpage"
"3180",773023,"DDD","2014B","subpage"
"3181",773358,"DDD","2014B","resource"
"3182",773195,"DDD","2014B","subpage"
"3183",773401,"DDD","2014B","resource"
"3184",773064,"DDD","2014B","subpage"
"3185",773261,"DDD","2014B","resource"
"3186",773435,"DDD","2014B","url"
"3187",773097,"DDD","2014B","subpage"
"3188",773293,"DDD","2014B","resource"
"3189",773469,"DDD","2014B","url"
"3190",773127,"DDD","2014B","subpage"
"3191",772734,"DDD","2014B","forumng"
"3192",773322,"DDD","2014B","resource"
"3193",773160,"DDD","2014B","subpage"
"3194",773020,"DDD","2014B","subpage"
"3195",773355,"DDD","2014B","resource"
"3196",773192,"DDD","2014B","subpage"
"3197",773398,"DDD","2014B","resource"
"3198",773061,"DDD","2014B","subpage"
"3199",773258,"DDD","2014B","resource"
"3200",773432,"DDD","2014B","url"
"3201",773093,"DDD","2014B","subpage"
"3202",773290,"DDD","2014B","resource"
"3203",773124,"DDD","2014B","subpage"
"3204",772728,"DDD","2014B","forumng"
"3205",773319,"DDD","2014B","resource"
"3206",773156,"DDD","2014B","subpage"
"3207",773017,"DDD","2014B","subpage"
"3208",773352,"DDD","2014B","resource"
"3209",773189,"DDD","2014B","subpage"
"3210",773395,"DDD","2014B","resource"
"3211",773058,"DDD","2014B","subpage"
"3212",773255,"DDD","2014B","resource"
"3213",773429,"DDD","2014B","url"
"3214",773090,"DDD","2014B","subpage"
"3215",773287,"DDD","2014B","resource"
"3216",773465,"DDD","2014B","url"
"3217",773121,"DDD","2014B","subpage"
"3218",772705,"DDD","2014B","homepage"
"3219",773316,"DDD","2014B","resource"
"3220",773153,"DDD","2014B","subpage"
"3221",773014,"DDD","2014B","subpage"
"3222",773349,"DDD","2014B","resource"
"3223",773186,"DDD","2014B","subpage"
"3224",773390,"DDD","2014B","resource"
"3225",773055,"DDD","2014B","subpage"
"3226",773248,"DDD","2014B","resource"
"3227",773426,"DDD","2014B","oucollaborate"
"3228",773087,"DDD","2014B","subpage"
"3229",773284,"DDD","2014B","resource"
"3230",773462,"DDD","2014B","url"
"3231",773118,"DDD","2014B","subpage"
"3232",772702,"DDD","2014B","externalquiz"
"3233",773313,"DDD","2014B","resource"
"3234",773150,"DDD","2014B","subpage"
"3235",773011,"DDD","2014B","subpage"
"3236",773345,"DDD","2014B","resource"
"3237",773183,"DDD","2014B","subpage"
"3238",773387,"DDD","2014B","resource"
"3239",773051,"DDD","2014B","subpage"
"3240",773244,"DDD","2014B","resource"
"3241",773422,"DDD","2014B","oucollaborate"
"3242",773084,"DDD","2014B","subpage"
"3243",773281,"DDD","2014B","resource"
"3244",773459,"DDD","2014B","url"
"3245",773115,"DDD","2014B","subpage"
"3246",772699,"DDD","2014B","externalquiz"
"3247",773310,"DDD","2014B","resource"
"3248",773147,"DDD","2014B","subpage"
"3249",773008,"DDD","2014B","ouwiki"
"3250",773342,"DDD","2014B","resource"
"3251",773180,"DDD","2014B","subpage"
"3252",773384,"DDD","2014B","resource"
"3253",773048,"DDD","2014B","subpage"
"3254",773241,"DDD","2014B","resource"
"3255",773419,"DDD","2014B","resource"
"3256",773081,"DDD","2014B","subpage"
"3257",773278,"DDD","2014B","resource"
"3258",773456,"DDD","2014B","url"
"3259",773307,"DDD","2014B","resource"
"3260",773144,"DDD","2014B","subpage"
"3261",772999,"DDD","2014B","oucontent"
"3262",773339,"DDD","2014B","resource"
"3263",773177,"DDD","2014B","subpage"
"3264",773373,"DDD","2014B","resource"
"3265",773379,"DDD","2014B","resource"
"3266",773045,"DDD","2014B","subpage"
"3267",773238,"DDD","2014B","resource"
"3268",773416,"DDD","2014B","resource"
"3269",773078,"DDD","2014B","subpage"
"3270",773275,"DDD","2014B","resource"
"3271",773452,"DDD","2014B","url"
"3272",773112,"DDD","2014B","subpage"
"3273",773304,"DDD","2014B","resource"
"3274",773141,"DDD","2014B","subpage"
"3275",772995,"DDD","2014B","oucontent"
"3276",773336,"DDD","2014B","resource"
"3277",773174,"DDD","2014B","subpage"
"3278",773369,"DDD","2014B","resource"
"3279",773376,"DDD","2014B","resource"
"3280",773042,"DDD","2014B","subpage"
"3281",773235,"DDD","2014B","resource"
"3282",773413,"DDD","2014B","resource"
"3283",773075,"DDD","2014B","subpage"
"3284",773272,"DDD","2014B","resource"
"3285",773448,"DDD","2014B","url"
"3286",773108,"DDD","2014B","subpage"
"3287",773138,"DDD","2014B","subpage"
"3288",772992,"DDD","2014B","oucontent"
"3289",773333,"DDD","2014B","resource"
"3290",773171,"DDD","2014B","subpage"
"3291",773031,"DDD","2014B","subpage"
"3292",773366,"DDD","2014B","resource"
"3293",773039,"DDD","2014B","subpage"
"3294",773203,"DDD","2014B","subpage"
"3295",773410,"DDD","2014B","resource"
"3296",773072,"DDD","2014B","subpage"
"3297",773269,"DDD","2014B","resource"
"3298",773445,"DDD","2014B","url"
"3299",773105,"DDD","2014B","subpage"
"3300",773301,"DDD","2014B","resource"
"3301",936658,"DDD","2014B","resource"
"3302",773135,"DDD","2014B","subpage"
"3303",772989,"DDD","2014B","oucontent"
"3304",773330,"DDD","2014B","resource"
"3305",773168,"DDD","2014B","subpage"
"3306",773028,"DDD","2014B","subpage"
"3307",773363,"DDD","2014B","resource"
"3308",773036,"DDD","2014B","subpage"
"3309",773200,"DDD","2014B","subpage"
"3310",773407,"DDD","2014B","resource"
"3311",773069,"DDD","2014B","subpage"
"3312",773266,"DDD","2014B","resource"
"3313",773442,"DDD","2014B","url"
"3314",773102,"DDD","2014B","subpage"
"3315",773298,"DDD","2014B","resource"
"3316",924209,"DDD","2014B","forumng"
"3317",773132,"DDD","2014B","subpage"
"3318",772739,"DDD","2014B","forumng"
"3319",773327,"DDD","2014B","resource"
"3320",773165,"DDD","2014B","subpage"
"3321",773025,"DDD","2014B","subpage"
"3322",773360,"DDD","2014B","resource"
"3323",773197,"DDD","2014B","subpage"
"3324",773404,"DDD","2014B","resource"
"3325",773066,"DDD","2014B","subpage"
"3326",773263,"DDD","2014B","resource"
"3327",773437,"DDD","2014B","url"
"3328",773099,"DDD","2014B","subpage"
"3329",773295,"DDD","2014B","resource"
"3330",813953,"DDD","2014J","subpage"
"3331",814128,"DDD","2014J","resource"
"3332",1016371,"DDD","2014J","forumng"
"3333",813986,"DDD","2014J","subpage"
"3334",814162,"DDD","2014J","resource"
"3335",814018,"DDD","2014J","subpage"
"3336",814199,"DDD","2014J","resource"
"3337",814058,"DDD","2014J","resource"
"3338",814289,"DDD","2014J","url"
"3339",814094,"DDD","2014J","resource"
"3340",814321,"DDD","2014J","url"
"3341",813950,"DDD","2014J","subpage"
"3342",814125,"DDD","2014J","resource"
"3343",1011355,"DDD","2014J","resource"
"3344",813983,"DDD","2014J","subpage"
"3345",814159,"DDD","2014J","resource"
"3346",814015,"DDD","2014J","subpage"
"3347",814195,"DDD","2014J","resource"
"3348",814054,"DDD","2014J","resource"
"3349",814286,"DDD","2014J","url"
"3350",814091,"DDD","2014J","resource"
"3351",814318,"DDD","2014J","url"
"3352",814122,"DDD","2014J","resource"
"3353",1006065,"DDD","2014J","resource"
"3354",813980,"DDD","2014J","subpage"
"3355",814155,"DDD","2014J","resource"
"3356",814012,"DDD","2014J","subpage"
"3357",814191,"DDD","2014J","resource"
"3358",814051,"DDD","2014J","subpage"
"3359",814283,"DDD","2014J","url"
"3360",814088,"DDD","2014J","resource"
"3361",814315,"DDD","2014J","url"
"3362",813947,"DDD","2014J","subpage"
"3363",814119,"DDD","2014J","resource"
"3364",986521,"DDD","2014J","oucollaborate"
"3365",813977,"DDD","2014J","subpage"
"3366",814152,"DDD","2014J","resource"
"3367",814009,"DDD","2014J","subpage"
"3368",814187,"DDD","2014J","resource"
"3369",814048,"DDD","2014J","subpage"
"3370",814280,"DDD","2014J","oucollaborate"
"3371",814084,"DDD","2014J","resource"
"3372",814312,"DDD","2014J","url"
"3373",813944,"DDD","2014J","subpage"
"3374",814116,"DDD","2014J","resource"
"3375",967275,"DDD","2014J","url"
"3376",813974,"DDD","2014J","subpage"
"3377",814149,"DDD","2014J","resource"
"3378",814006,"DDD","2014J","subpage"
"3379",814184,"DDD","2014J","resource"
"3380",814045,"DDD","2014J","subpage"
"3381",814222,"DDD","2014J","resource"
"3382",814080,"DDD","2014J","resource"
"3383",814309,"DDD","2014J","url"
"3384",813940,"DDD","2014J","oucontent"
"3385",814112,"DDD","2014J","resource"
"3386",952513,"DDD","2014J","resource"
"3387",813971,"DDD","2014J","subpage"
"3388",814146,"DDD","2014J","resource"
"3389",814003,"DDD","2014J","subpage"
"3390",814181,"DDD","2014J","resource"
"3391",814036,"DDD","2014J","subpage"
"3392",814042,"DDD","2014J","subpage"
"3393",814219,"DDD","2014J","resource"
"3394",814077,"DDD","2014J","resource"
"3395",814306,"DDD","2014J","url"
"3396",813936,"DDD","2014J","oucontent"
"3397",814109,"DDD","2014J","resource"
"3398",952510,"DDD","2014J","resource"
"3399",813967,"DDD","2014J","subpage"
"3400",814143,"DDD","2014J","resource"
"3401",814000,"DDD","2014J","subpage"
"3402",814178,"DDD","2014J","resource"
"3403",814033,"DDD","2014J","subpage"
"3404",814039,"DDD","2014J","subpage"
"3405",814216,"DDD","2014J","resource"
"3406",814074,"DDD","2014J","resource"
"3407",814303,"DDD","2014J","url"
"3408",813932,"DDD","2014J","oucontent"
"3409",952507,"DDD","2014J","subpage"
"3410",813964,"DDD","2014J","subpage"
"3411",814140,"DDD","2014J","resource"
"3412",813997,"DDD","2014J","subpage"
"3413",814175,"DDD","2014J","resource"
"3414",814029,"DDD","2014J","subpage"
"3415",814212,"DDD","2014J","resource"
"3416",814071,"DDD","2014J","resource"
"3417",814300,"DDD","2014J","url"
"3418",813711,"DDD","2014J","glossary"
"3419",814105,"DDD","2014J","resource"
"3420",813961,"DDD","2014J","subpage"
"3421",814137,"DDD","2014J","resource"
"3422",1072100,"DDD","2014J","forumng"
"3423",813994,"DDD","2014J","subpage"
"3424",814172,"DDD","2014J","resource"
"3425",814026,"DDD","2014J","subpage"
"3426",814208,"DDD","2014J","resource"
"3427",814067,"DDD","2014J","resource"
"3428",814297,"DDD","2014J","url"
"3429",813708,"DDD","2014J","forumng"
"3430",814102,"DDD","2014J","resource"
"3431",924983,"DDD","2014J","url"
"3432",813958,"DDD","2014J","subpage"
"3433",814134,"DDD","2014J","resource"
"3434",1046812,"DDD","2014J","glossary"
"3435",813991,"DDD","2014J","subpage"
"3436",814169,"DDD","2014J","resource"
"3437",814023,"DDD","2014J","subpage"
"3438",814204,"DDD","2014J","resource"
"3439",814064,"DDD","2014J","resource"
"3440",814294,"DDD","2014J","url"
"3441",813704,"DDD","2014J","externalquiz"
"3442",814099,"DDD","2014J","resource"
"3443",924980,"DDD","2014J","resource"
"3444",813955,"DDD","2014J","subpage"
"3445",814131,"DDD","2014J","resource"
"3446",1016377,"DDD","2014J","resource"
"3447",813988,"DDD","2014J","subpage"
"3448",814166,"DDD","2014J","resource"
"3449",814020,"DDD","2014J","subpage"
"3450",814201,"DDD","2014J","resource"
"3451",814060,"DDD","2014J","resource"
"3452",814291,"DDD","2014J","url"
"3453",813701,"DDD","2014J","homepage"
"3454",814096,"DDD","2014J","resource"
"3455",814323,"DDD","2014J","url"
"3456",813952,"DDD","2014J","subpage"
"3457",814127,"DDD","2014J","resource"
"3458",1016370,"DDD","2014J","forumng"
"3459",813985,"DDD","2014J","subpage"
"3460",814161,"DDD","2014J","resource"
"3461",814017,"DDD","2014J","subpage"
"3462",814198,"DDD","2014J","resource"
"3463",814056,"DDD","2014J","resource"
"3464",814288,"DDD","2014J","url"
"3465",814093,"DDD","2014J","resource"
"3466",814320,"DDD","2014J","url"
"3467",813949,"DDD","2014J","subpage"
"3468",814124,"DDD","2014J","resource"
"3469",1006068,"DDD","2014J","oucollaborate"
"3470",813982,"DDD","2014J","subpage"
"3471",814158,"DDD","2014J","resource"
"3472",814014,"DDD","2014J","subpage"
"3473",814193,"DDD","2014J","resource"
"3474",814053,"DDD","2014J","resource"
"3475",814285,"DDD","2014J","url"
"3476",814090,"DDD","2014J","resource"
"3477",814317,"DDD","2014J","url"
"3478",814121,"DDD","2014J","resource"
"3479",1006064,"DDD","2014J","externalquiz"
"3480",813979,"DDD","2014J","subpage"
"3481",814154,"DDD","2014J","resource"
"3482",814011,"DDD","2014J","subpage"
"3483",814189,"DDD","2014J","resource"
"3484",814050,"DDD","2014J","subpage"
"3485",814282,"DDD","2014J","url"
"3486",814087,"DDD","2014J","resource"
"3487",814314,"DDD","2014J","url"
"3488",813946,"DDD","2014J","subpage"
"3489",814118,"DDD","2014J","resource"
"3490",985360,"DDD","2014J","resource"
"3491",813976,"DDD","2014J","subpage"
"3492",814151,"DDD","2014J","resource"
"3493",814008,"DDD","2014J","subpage"
"3494",814186,"DDD","2014J","resource"
"3495",814047,"DDD","2014J","subpage"
"3496",814279,"DDD","2014J","oucollaborate"
"3497",814083,"DDD","2014J","resource"
"3498",814311,"DDD","2014J","url"
"3499",813943,"DDD","2014J","ouwiki"
"3500",814115,"DDD","2014J","resource"
"3501",967274,"DDD","2014J","url"
"3502",813973,"DDD","2014J","subpage"
"3503",814148,"DDD","2014J","resource"
"3504",814005,"DDD","2014J","subpage"
"3505",814183,"DDD","2014J","resource"
"3506",814038,"DDD","2014J","subpage"
"3507",814044,"DDD","2014J","subpage"
"3508",814221,"DDD","2014J","resource"
"3509",814079,"DDD","2014J","resource"
"3510",814308,"DDD","2014J","url"
"3511",813939,"DDD","2014J","oucontent"
"3512",814111,"DDD","2014J","resource"
"3513",952512,"DDD","2014J","resource"
"3514",813969,"DDD","2014J","subpage"
"3515",814145,"DDD","2014J","resource"
"3516",814002,"DDD","2014J","subpage"
"3517",814180,"DDD","2014J","resource"
"3518",814035,"DDD","2014J","subpage"
"3519",814041,"DDD","2014J","subpage"
"3520",814218,"DDD","2014J","resource"
"3521",814076,"DDD","2014J","resource"
"3522",814305,"DDD","2014J","url"
"3523",813935,"DDD","2014J","oucontent"
"3524",952509,"DDD","2014J","resource"
"3525",813966,"DDD","2014J","subpage"
"3526",814142,"DDD","2014J","resource"
"3527",813999,"DDD","2014J","subpage"
"3528",814177,"DDD","2014J","resource"
"3529",814032,"DDD","2014J","subpage"
"3530",814215,"DDD","2014J","resource"
"3531",814073,"DDD","2014J","resource"
"3532",814302,"DDD","2014J","url"
"3533",813931,"DDD","2014J","oucontent"
"3534",814107,"DDD","2014J","resource"
"3535",936982,"DDD","2014J","resource"
"3536",813963,"DDD","2014J","subpage"
"3537",814139,"DDD","2014J","resource"
"3538",813996,"DDD","2014J","subpage"
"3539",814174,"DDD","2014J","resource"
"3540",814028,"DDD","2014J","subpage"
"3541",814211,"DDD","2014J","resource"
"3542",814070,"DDD","2014J","resource"
"3543",814299,"DDD","2014J","url"
"3544",813710,"DDD","2014J","forumng"
"3545",814104,"DDD","2014J","resource"
"3546",813960,"DDD","2014J","subpage"
"3547",814136,"DDD","2014J","resource"
"3548",1072099,"DDD","2014J","forumng"
"3549",813993,"DDD","2014J","subpage"
"3550",814171,"DDD","2014J","resource"
"3551",814025,"DDD","2014J","subpage"
"3552",814206,"DDD","2014J","resource"
"3553",814066,"DDD","2014J","resource"
"3554",814296,"DDD","2014J","url"
"3555",813707,"DDD","2014J","forumng"
"3556",814101,"DDD","2014J","resource"
"3557",924982,"DDD","2014J","resource"
"3558",813957,"DDD","2014J","subpage"
"3559",814133,"DDD","2014J","resource"
"3560",1016387,"DDD","2014J","subpage"
"3561",813990,"DDD","2014J","subpage"
"3562",814168,"DDD","2014J","resource"
"3563",814022,"DDD","2014J","subpage"
"3564",814203,"DDD","2014J","resource"
"3565",814062,"DDD","2014J","resource"
"3566",814293,"DDD","2014J","url"
"3567",813703,"DDD","2014J","externalquiz"
"3568",814098,"DDD","2014J","resource"
"3569",924979,"DDD","2014J","oucontent"
"3570",813954,"DDD","2014J","subpage"
"3571",814129,"DDD","2014J","resource"
"3572",1016372,"DDD","2014J","forumng"
"3573",813987,"DDD","2014J","subpage"
"3574",814163,"DDD","2014J","resource"
"3575",814019,"DDD","2014J","subpage"
"3576",814200,"DDD","2014J","resource"
"3577",814059,"DDD","2014J","resource"
"3578",814290,"DDD","2014J","url"
"3579",814095,"DDD","2014J","resource"
"3580",814322,"DDD","2014J","url"
"3581",813951,"DDD","2014J","subpage"
"3582",814126,"DDD","2014J","resource"
"3583",1012845,"DDD","2014J","forumng"
"3584",813984,"DDD","2014J","subpage"
"3585",814160,"DDD","2014J","resource"
"3586",814016,"DDD","2014J","subpage"
"3587",814196,"DDD","2014J","resource"
"3588",814055,"DDD","2014J","resource"
"3589",814287,"DDD","2014J","url"
"3590",814092,"DDD","2014J","resource"
"3591",814319,"DDD","2014J","url"
"3592",814123,"DDD","2014J","resource"
"3593",1006067,"DDD","2014J","subpage"
"3594",813981,"DDD","2014J","subpage"
"3595",814157,"DDD","2014J","resource"
"3596",814013,"DDD","2014J","subpage"
"3597",814192,"DDD","2014J","resource"
"3598",814052,"DDD","2014J","resource"
"3599",814284,"DDD","2014J","url"
"3600",814089,"DDD","2014J","resource"
"3601",814316,"DDD","2014J","url"
"3602",813948,"DDD","2014J","subpage"
"3603",814120,"DDD","2014J","resource"
"3604",1004387,"DDD","2014J","oucontent"
"3605",813978,"DDD","2014J","subpage"
"3606",814153,"DDD","2014J","resource"
"3607",814010,"DDD","2014J","subpage"
"3608",814188,"DDD","2014J","resource"
"3609",814049,"DDD","2014J","subpage"
"3610",814281,"DDD","2014J","url"
"3611",814086,"DDD","2014J","resource"
"3612",814313,"DDD","2014J","url"
"3613",813945,"DDD","2014J","subpage"
"3614",814117,"DDD","2014J","resource"
"3615",981690,"DDD","2014J","externalquiz"
"3616",813975,"DDD","2014J","subpage"
"3617",814150,"DDD","2014J","resource"
"3618",814007,"DDD","2014J","subpage"
"3619",814185,"DDD","2014J","resource"
"3620",814046,"DDD","2014J","subpage"
"3621",814278,"DDD","2014J","oucollaborate"
"3622",814082,"DDD","2014J","resource"
"3623",814310,"DDD","2014J","url"
"3624",813941,"DDD","2014J","oucontent"
"3625",814114,"DDD","2014J","resource"
"3626",967273,"DDD","2014J","subpage"
"3627",813972,"DDD","2014J","subpage"
"3628",814147,"DDD","2014J","resource"
"3629",814004,"DDD","2014J","subpage"
"3630",814182,"DDD","2014J","resource"
"3631",814037,"DDD","2014J","subpage"
"3632",814043,"DDD","2014J","subpage"
"3633",814220,"DDD","2014J","resource"
"3634",814078,"DDD","2014J","resource"
"3635",814307,"DDD","2014J","url"
"3636",813937,"DDD","2014J","oucontent"
"3637",814110,"DDD","2014J","resource"
"3638",952511,"DDD","2014J","resource"
"3639",813968,"DDD","2014J","subpage"
"3640",814144,"DDD","2014J","resource"
"3641",814001,"DDD","2014J","subpage"
"3642",814179,"DDD","2014J","resource"
"3643",814034,"DDD","2014J","subpage"
"3644",814040,"DDD","2014J","subpage"
"3645",814217,"DDD","2014J","resource"
"3646",814075,"DDD","2014J","resource"
"3647",814304,"DDD","2014J","url"
"3648",813933,"DDD","2014J","oucontent"
"3649",952508,"DDD","2014J","resource"
"3650",813965,"DDD","2014J","subpage"
"3651",814141,"DDD","2014J","resource"
"3652",813998,"DDD","2014J","subpage"
"3653",814176,"DDD","2014J","resource"
"3654",814030,"DDD","2014J","subpage"
"3655",814213,"DDD","2014J","resource"
"3656",814072,"DDD","2014J","resource"
"3657",814301,"DDD","2014J","url"
"3658",813929,"DDD","2014J","oucontent"
"3659",814106,"DDD","2014J","resource"
"3660",936981,"DDD","2014J","oucontent"
"3661",813962,"DDD","2014J","subpage"
"3662",814138,"DDD","2014J","resource"
"3663",813995,"DDD","2014J","subpage"
"3664",814173,"DDD","2014J","resource"
"3665",814027,"DDD","2014J","subpage"
"3666",814210,"DDD","2014J","resource"
"3667",814069,"DDD","2014J","resource"
"3668",814298,"DDD","2014J","url"
"3669",813709,"DDD","2014J","forumng"
"3670",814103,"DDD","2014J","resource"
"3671",813959,"DDD","2014J","subpage"
"3672",814135,"DDD","2014J","resource"
"3673",1072098,"DDD","2014J","forumng"
"3674",813992,"DDD","2014J","subpage"
"3675",814170,"DDD","2014J","resource"
"3676",814024,"DDD","2014J","subpage"
"3677",814205,"DDD","2014J","resource"
"3678",814065,"DDD","2014J","resource"
"3679",814295,"DDD","2014J","url"
"3680",813706,"DDD","2014J","forumng"
"3681",814100,"DDD","2014J","resource"
"3682",924981,"DDD","2014J","resource"
"3683",813956,"DDD","2014J","subpage"
"3684",814132,"DDD","2014J","resource"
"3685",1016378,"DDD","2014J","resource"
"3686",813989,"DDD","2014J","subpage"
"3687",814167,"DDD","2014J","resource"
"3688",814021,"DDD","2014J","subpage"
"3689",814202,"DDD","2014J","resource"
"3690",814061,"DDD","2014J","resource"
"3691",814292,"DDD","2014J","url"
"3692",813702,"DDD","2014J","externalquiz"
"3693",814097,"DDD","2014J","resource"
"3694",924967,"DDD","2014J","forumng"
"3695",551055,"EEE","2013J","oucontent"
"3696",551126,"EEE","2013J","resource"
"3697",551171,"EEE","2013J","subpage"
"3698",551015,"EEE","2013J","forumng"
"3699",551052,"EEE","2013J","oucontent"
"3700",551123,"EEE","2013J","resource"
"3701",551168,"EEE","2013J","subpage"
"3702",551012,"EEE","2013J","forumng"
"3703",551049,"EEE","2013J","oucontent"
"3704",551120,"EEE","2013J","resource"
"3705",551163,"EEE","2013J","url"
"3706",551078,"EEE","2013J","quiz"
"3707",551160,"EEE","2013J","url"
"3708",551046,"EEE","2013J","oucontent"
"3709",551075,"EEE","2013J","page"
"3710",551148,"EEE","2013J","resource"
"3711",551155,"EEE","2013J","resource"
"3712",551043,"EEE","2013J","oucontent"
"3713",551072,"EEE","2013J","ouwiki"
"3714",551144,"EEE","2013J","resource"
"3715",551151,"EEE","2013J","resource"
